region_name,country_name,reporting_year,headcount,poverty_gap,poverty_severity,mean,median,gini,decile1,decile10
Other High Income Countries,Denmark,2009,0.013148851452,0.006868656388,0.00472689346,63.1883640379,56.461026792318,0.267011926468,0.035151168148,0.217760268565
Other High Income Countries,Denmark,2010,0.00378625437,0.001553488072,0.000877355968,66.321449995143,58.269071714439,0.271985592215,0.037230919492,0.225320075468
Other High Income Countries,Denmark,2011,0.008042644355,0.002691717199,0.001055194678,65.264022041171,56.904606646909,0.273117461079,0.037184586471,0.227125769451
Other High Income Countries,Denmark,2012,0.013165824635,0.00248356398,0.000731478949,64.875102863025,56.344919390337,0.277907505086,0.03657324342,0.231224110647
Other High Income Countries,Denmark,2013,0.009465940835,0.004605881584,0.003404477505,66.455754095202,57.316300640891,0.285425484482,0.035631925537,0.236856119184
Other High Income Countries,Denmark,2014,0.011352553495,0.004190550715,0.0023311249,66.913184764036,57.763910641234,0.283528791595,0.034566306664,0.235588132154
Other High Income Countries,Denmark,2015,0.005185740055,0.00295608386,0.002154174432,67.560525314065,57.899430597433,0.281772431007,0.037303878261,0.238226551424
Other High Income Countries,Denmark,2016,0.005705624177,0.003644879791,0.00290586725,68.697278979287,59.575207970095,0.281874407259,0.036687459315,0.236680658095
Other High Income Countries,Denmark,2017,0.00270274785,0.001818638466,0.001452487517,70.360247997862,60.409133723694,0.2874666138,0.036701442417,0.240344048815
Other High Income Countries,Denmark,2018,0.003966804515,0.002187275196,0.001888283558,71.043675302355,61.724577536451,0.281657281247,0.037262199276,0.235006597902
Other High Income Countries,Denmark,2019,0.004966146411,0.003379195549,0.002826527397,71.039666911548,61.237569316718,0.277233152554,0.037983138065,0.235152205699
Other High Income Countries,Denmark,2020,0.006001528097,0.002821934174,0.001981582415,73.057862920124,63.885709553423,0.275039368473,0.037287664513,0.229334035326
Other High Income Countries,Denmark,2021,0.003236484465,0.002013706722,0.001649232976,74.907319906322,64.64533273764,0.283234925855,0.036947623423,0.238282485415
Other High Income Countries,Denmark,2022,0.008562260803,0.004119940759,0.002721762258,71.864236985658,61.033667754257,0.292594024942,0.035530309002,0.245191754954
Latin America & Caribbean,Dominican Republic,2000,0.47289175786,0.206821151073,0.118484864092,17.412077232813,10.573365047749,0.515145945828,0.012404252471,0.402221804283
Latin America & Caribbean,Dominican Republic,2001,0.476623132127,0.202394192951,0.112438533055,16.724630891506,10.455576020095,0.499989981076,0.014893318685,0.392030765791
Latin America & Caribbean,Dominican Republic,2002,0.484058594811,0.210820394702,0.123204953119,16.23872897967,10.381832534834,0.496722622002,0.012749984926,0.383225467012
Latin America & Caribbean,Dominican Republic,2003,0.567804792086,0.258895610261,0.15192581813,14.479639439568,8.659206398197,0.521206491933,0.013234925297,0.417446914209
Latin America & Caribbean,Dominican Republic,2004,0.639675167746,0.309373542843,0.187026477627,12.333601115696,7.348082038627,0.520509021594,0.014013869191,0.417001680376
Latin America & Caribbean,Dominican Republic,2005,0.557633952802,0.249032343828,0.143364843539,14.238828206695,8.850391307012,0.499652270093,0.014885049935,0.389502573652
Latin America & Caribbean,Dominican Republic,2006,0.515778905366,0.22574587929,0.126926857214,16.231994773278,9.659405575585,0.519612948491,0.014389171232,0.411857408365
Latin America & Caribbean,Dominican Republic,2007,0.525058135073,0.223293881887,0.124676929882,14.856386305141,9.496371844874,0.48855639014,0.01588449411,0.386024980458
Latin America & Caribbean,Dominican Republic,2008,0.541097522352,0.229451021644,0.126320750811,14.335724081909,9.225788701368,0.4810760682,0.017292883373,0.37773576989
Latin America & Caribbean,Dominican Republic,2009,0.508243671576,0.211443508248,0.114806792362,15.492045205795,9.828648305027,0.488756652689,0.016899025763,0.38713663746
Latin America & Caribbean,Dominican Republic,2010,0.498762496294,0.210288875347,0.112703437753,15.272286936608,10.027004795895,0.473259435756,0.01800017829,0.365374049931
Latin America & Caribbean,Dominican Republic,2011,0.490211813538,0.197301918635,0.103603183429,15.848103529098,10.178130859559,0.477069049802,0.017673679966,0.374905140246
Latin America & Caribbean,Dominican Republic,2012,0.497110821721,0.196910098317,0.103623771487,15.152878822816,10.055852020887,0.461335409168,0.018508168003,0.360392537957
Latin America & Caribbean,Dominican Republic,2013,0.482961047064,0.190104638152,0.098418682337,16.006401132289,10.317068237742,0.47656393283,0.018643306342,0.379166439151
Latin America & Caribbean,Dominican Republic,2014,0.426836060395,0.162465471808,0.082986985444,16.594102867151,11.429154752915,0.442794686695,0.018989709844,0.333577618032
Latin America & Caribbean,Dominican Republic,2015,0.384727644788,0.140504453269,0.070371052661,18.217639871795,12.464215957861,0.451810246188,0.018693588843,0.348398515049
Latin America & Caribbean,Dominican Republic,2016,0.359737721543,0.130470721727,0.064868901517,19.516376191282,13.343031898385,0.457227151795,0.018147891223,0.353608887577
Latin America & Caribbean,Dominican Republic,2017,0.333019265307,0.106768637942,0.048557753027,18.46635236934,13.144598986037,0.421932773934,0.022773482528,0.334976842059
Latin America & Caribbean,Dominican Republic,2018,0.304370690577,0.092102326868,0.040121464634,20.270011398923,14.011814492747,0.436861579874,0.022678736238,0.351477595306
